reporter_name,_year,trade_flow,product_group,_indicator,total_dollars,total_perc
Italy,2011,Import,Chemicals,Micro Import (US$ Thousand),59758877.58,10.6935
Italy,2011,Import,Food Products,Micro Import (US$ Thousand),16429039.13,2.9399
Italy,2011,Import,Footwear,Micro Import (US$ Thousand),7254405.543,1.2981
Italy,2011,Import,Fuels,Micro Import (US$ Thousand),110086875.2,19.6995
Italy,2011,Import,Hides and Skins,Micro Import (US$ Thousand),7936149.18,1.4201
Italy,2011,Import,Mach and Elec,Micro Import (US$ Thousand),90302411.05,16.1591
Italy,2011,Import,Metals,Micro Import (US$ Thousand),54462962.77,9.7459
Italy,2011,Import,Minerals,Micro Import (US$ Thousand),5039090.701,0.9017
Italy,2011,Import,Miscellaneous,Micro Import (US$ Thousand),28885396.98,5.1689
Italy,2011,Import,Plastic or Rubber,Micro Import (US$ Thousand),28489330.59,5.098
Italy,2011,Import,Stone and Glass,Micro Import (US$ Thousand),16814033.84,3.0088
Italy,2011,Import,Textiles and Clothing,Micro Import (US$ Thousand),29549756.77,5.2878
Italy,2011,Import,Transportation,Micro Import (US$ Thousand),50950015.93,9.1172
Italy,2011,Import,Vegetable,Micro Import (US$ Thousand),18302706.04,3.2752
Italy,2011,Import,Wood,Micro Import (US$ Thousand),15873893.72,2.8405
Italy,2012,Export,  All Products,Export (US$ Thousand),501528850.9,100
Italy,2012,Export, Capital goods,Macro Export (US$ Thousand),156508986.4,31.2064
Italy,2012,Export, Consumer goods,Macro Export (US$ Thousand),207791191,41.4316
Italy,2012,Export, Intermediate goods,Macro Export (US$ Thousand),111499983.6,22.232
Italy,2012,Export, Raw materials,Macro Export (US$ Thousand),14777671.38,2.9465
Italy,2012,Export,Other,Macro Export (US$ Thousand),10951018.53,2.1835
Italy,2012,Export,Animal,Micro Export (US$ Thousand),5944782.299,1.1853
Italy,2012,Export,Chemicals,Micro Export (US$ Thousand),44117862.61,8.7967
Italy,2012,Export,Food Products,Micro Export (US$ Thousand),22691835.24,4.5245
Italy,2012,Export,Footwear,Micro Export (US$ Thousand),11227834.7,2.2387
Italy,2012,Export,Fuels,Micro Export (US$ Thousand),27989216.19,5.5808
Italy,2012,Export,Hides and Skins,Micro Export (US$ Thousand),12812284.08,2.5546
Italy,2012,Export,Mach and Elec,Micro Export (US$ Thousand),126693659.7,25.2615
Italy,2012,Export,Metals,Micro Export (US$ Thousand),51409325.62,10.2505
Italy,2012,Export,Minerals,Micro Export (US$ Thousand),1305435.852,0.2603
Italy,2012,Export,Miscellaneous,Micro Export (US$ Thousand),40883664.58,8.1518
Italy,2012,Export,Plastic or Rubber,Micro Export (US$ Thousand),24626506.3,4.9103
Italy,2012,Export,Stone and Glass,Micro Export (US$ Thousand),29790009.98,5.9398
Italy,2012,Export,Textiles and Clothing,Micro Export (US$ Thousand),33734067.57,6.7262
Italy,2012,Export,Transportation,Micro Export (US$ Thousand),44998368.18,8.9722
Italy,2012,Export,Vegetable,Micro Export (US$ Thousand),11808649.48,2.3545
Italy,2012,Export,Wood,Micro Export (US$ Thousand),11495348.61,2.2921
Italy,2012,Import,  All Products,Import (US$ Thousand),489104116.1,100
Italy,2012,Import, Capital goods,Macro Import (US$ Thousand),88134332.21,18.0195
Italy,2012,Import, Consumer goods,Macro Import (US$ Thousand),169859116.1,34.7286
Italy,2012,Import, Intermediate goods,Macro Import (US$ Thousand),127951957.5,26.1605
