reporter_name,_year,trade_flow,product_group,_indicator,total_dollars,total_perc
United Kingdom,2010,Import,Miscellaneous,Micro Import (US$ Thousand),100665047.5,10.4848
United Kingdom,2010,Import,Plastic or Rubber,Micro Import (US$ Thousand),22161724.91,3.0521
United Kingdom,2010,Import,Stone and Glass,Micro Import (US$ Thousand),31275925.41,3.4914
United Kingdom,2010,Import,Textiles and Clothing,Micro Import (US$ Thousand),32717560.61,5.0748
United Kingdom,2010,Import,Transportation,Micro Import (US$ Thousand),63106849.15,10.5691
United Kingdom,2010,Import,Vegetable,Micro Import (US$ Thousand),16942808.05,1.8035
United Kingdom,2010,Import,Wood,Micro Import (US$ Thousand),19175595.53,1.9278
United Kingdom,2011,Export,  All Products,Export (US$ Thousand),517288693.4,100
United Kingdom,2011,Export, Capital goods,Macro Export (US$ Thousand),131044626.1,33.2569
United Kingdom,2011,Export, Consumer goods,Macro Export (US$ Thousand),182810362.6,25.3774
United Kingdom,2011,Export, Intermediate goods,Macro Export (US$ Thousand),80447065.88,22.1429
United Kingdom,2011,Export, Raw materials,Macro Export (US$ Thousand),57037485.6,11.1197
United Kingdom,2011,Export,Other,Macro Export (US$ Thousand),65949153.21,8.1031
United Kingdom,2011,Export,Animal,Micro Export (US$ Thousand),7272235.521,1.7841
United Kingdom,2011,Export,Chemicals,Micro Export (US$ Thousand),72193581.37,10.814
United Kingdom,2011,Export,Food Products,Micro Export (US$ Thousand),19529611.52,2.554
United Kingdom,2011,Export,Footwear,Micro Export (US$ Thousand),1734516.476,0.1118
United Kingdom,2011,Export,Fuels,Micro Export (US$ Thousand),65328686.13,8.8121
United Kingdom,2011,Export,Hides and Skins,Micro Export (US$ Thousand),1633456.74,0.3452
United Kingdom,2011,Export,Mach and Elec,Micro Export (US$ Thousand),102622890.5,24.6424
United Kingdom,2011,Export,Metals,Micro Export (US$ Thousand),30677013.19,5.5095
United Kingdom,2011,Export,Minerals,Micro Export (US$ Thousand),1010372.753,0.6885
United Kingdom,2011,Export,Miscellaneous,Micro Export (US$ Thousand),95457590.52,15.5222
United Kingdom,2011,Export,Plastic or Rubber,Micro Export (US$ Thousand),16777024.91,4.994
United Kingdom,2011,Export,Stone and Glass,Micro Export (US$ Thousand),30185605.83,5.5365
United Kingdom,2011,Export,Textiles and Clothing,Micro Export (US$ Thousand),11182124.37,1.9392
United Kingdom,2011,Export,Transportation,Micro Export (US$ Thousand),46951841.15,8.9958
United Kingdom,2011,Export,Vegetable,Micro Export (US$ Thousand),4680892.918,4.9994
United Kingdom,2011,Export,Wood,Micro Export (US$ Thousand),10051249.54,2.7514
United Kingdom,2011,Import,  All Products,Import (US$ Thousand),717606233.2,100
United Kingdom,2011,Import, Capital goods,Macro Import (US$ Thousand),174850664.8,29.129
United Kingdom,2011,Import, Consumer goods,Macro Import (US$ Thousand),272609397.6,34.0193
United Kingdom,2011,Import, Intermediate goods,Macro Import (US$ Thousand),117271164.9,15.5795
United Kingdom,2011,Import, Raw materials,Macro Import (US$ Thousand),90881942.93,18.5845
United Kingdom,2011,Import,Other,Macro Import (US$ Thousand),61993062.9,2.6877
United Kingdom,2011,Import,Animal,Micro Import (US$ Thousand),13842095.93,1.0518
United Kingdom,2011,Import,Chemicals,Micro Import (US$ Thousand),65739115.88,8.0464
United Kingdom,2011,Import,Food Products,Micro Import (US$ Thousand),34547140.02,2.3247
United Kingdom,2011,Import,Footwear,Micro Import (US$ Thousand),7300085.471,1.2458
United Kingdom,2011,Import,Fuels,Micro Import (US$ Thousand),91609952.11,20.4441
United Kingdom,2011,Import,Hides and Skins,Micro Import (US$ Thousand),3676108.494,0.5624
United Kingdom,2011,Import,Mach and Elec,Micro Import (US$ Thousand),144096490.7,25.5147
United Kingdom,2011,Import,Metals,Micro Import (US$ Thousand),35417530.73,5.2589
United Kingdom,2011,Import,Minerals,Micro Import (US$ Thousand),4961546.192,0.3378
United Kingdom,2011,Import,Miscellaneous,Micro Import (US$ Thousand),106499508.5,9.699
United Kingdom,2011,Import,Plastic or Rubber,Micro Import (US$ Thousand),25851321.44,3.1314
United Kingdom,2011,Import,Stone and Glass,Micro Import (US$ Thousand),37601558.24,3.7239
United Kingdom,2011,Import,Textiles and Clothing,Micro Import (US$ Thousand),36470437.53,4.7712
United Kingdom,2011,Import,Transportation,Micro Import (US$ Thousand),71030382.78,10.2046
United Kingdom,2011,Import,Vegetable,Micro Import (US$ Thousand),19196445.37,1.9885
United Kingdom,2011,Import,Wood,Micro Import (US$ Thousand),19766513.79,1.6949
United Kingdom,2012,Export,  All Products,Export (US$ Thousand),481225753.7,100
United Kingdom,2012,Export, Capital goods,Macro Export (US$ Thousand),128095110.4,33.5811
United Kingdom,2012,Export, Consumer goods,Macro Export (US$ Thousand),179209412.7,26.1734
United Kingdom,2012,Export, Intermediate goods,Macro Export (US$ Thousand),75411201.78,21.2318
United Kingdom,2012,Export, Raw materials,Macro Export (US$ Thousand),56550670.52,10.2788
United Kingdom,2012,Export,Other,Macro Export (US$ Thousand),41959358.34,8.7349
United Kingdom,2012,Export,Animal,Micro Export (US$ Thousand),6466940.698,1.7773
United Kingdom,2012,Export,Chemicals,Micro Export (US$ Thousand),70501711.25,10.4765
United Kingdom,2012,Export,Food Products,Micro Export (US$ Thousand),19413079.74,2.6185
United Kingdom,2012,Export,Footwear,Micro Export (US$ Thousand),1815488.75,0.1132
United Kingdom,2012,Export,Fuels,Micro Export (US$ Thousand),65796091.54,8.8892
United Kingdom,2012,Export,Hides and Skins,Micro Export (US$ Thousand),1552608.843,0.3487
United Kingdom,2012,Export,Mach and Elec,Micro Export (US$ Thousand),96745948.45,24.0473
United Kingdom,2012,Export,Metals,Micro Export (US$ Thousand),27594235.71,5.3065
United Kingdom,2012,Export,Minerals,Micro Export (US$ Thousand),830548.088,0.6238
United Kingdom,2012,Export,Miscellaneous,Micro Export (US$ Thousand),73034117.21,16.6251
United Kingdom,2012,Export,Plastic or Rubber,Micro Export (US$ Thousand),15216724.47,4.8588
United Kingdom,2012,Export,Stone and Glass,Micro Export (US$ Thousand),28655207.8,5.3375
United Kingdom,2012,Export,Textiles and Clothing,Micro Export (US$ Thousand),10936852.67,1.7204
United Kingdom,2012,Export,Transportation,Micro Export (US$ Thousand),48824445.36,9.7474
United Kingdom,2012,Export,Vegetable,Micro Export (US$ Thousand),4456067.951,4.9314
United Kingdom,2012,Export,Wood,Micro Export (US$ Thousand),9385685.189,2.5786
United Kingdom,2012,Import,  All Products,Import (US$ Thousand),689137011.3,100
United Kingdom,2012,Import, Capital goods,Macro Import (US$ Thousand),161318052.8,30.4966
United Kingdom,2012,Import, Consumer goods,Macro Import (US$ Thousand),249534674,34.2702
United Kingdom,2012,Import, Intermediate goods,Macro Import (US$ Thousand),113258847,15.0733
United Kingdom,2012,Import, Raw materials,Macro Import (US$ Thousand),89220394.73,17.2467
United Kingdom,2012,Import,Other,Macro Import (US$ Thousand),75805042.71,2.9132
United Kingdom,2012,Import,Animal,Micro Import (US$ Thousand),12886778.13,1.0484
United Kingdom,2012,Import,Chemicals,Micro Import (US$ Thousand),64279376.81,7.6603
United Kingdom,2012,Import,Food Products,Micro Import (US$ Thousand),31934943.11,2.3376
United Kingdom,2012,Import,Footwear,Micro Import (US$ Thousand),6810285.339,1.242
United Kingdom,2012,Import,Fuels,Micro Import (US$ Thousand),95395962.65,18.6414
United Kingdom,2012,Import,Hides and Skins,Micro Import (US$ Thousand),3540246.215,0.5801
United Kingdom,2012,Import,Mach and Elec,Micro Import (US$ Thousand),131252267.6,26.1578
United Kingdom,2012,Import,Metals,Micro Import (US$ Thousand),30738289.07,5.2664
United Kingdom,2012,Import,Minerals,Micro Import (US$ Thousand),4115873.419,0.2968
United Kingdom,2012,Import,Miscellaneous,Micro Import (US$ Thousand),117934219.9,10.2065
United Kingdom,2012,Import,Plastic or Rubber,Micro Import (US$ Thousand),23298053.74,3.1182
United Kingdom,2012,Import,Stone and Glass,Micro Import (US$ Thousand),38497431.88,3.4831
United Kingdom,2012,Import,Textiles and Clothing,Micro Import (US$ Thousand),31079208.66,4.5555
United Kingdom,2012,Import,Transportation,Micro Import (US$ Thousand),60957606.73,11.787
United Kingdom,2012,Import,Vegetable,Micro Import (US$ Thousand),18417999.9,1.9829
United Kingdom,2012,Import,Wood,Micro Import (US$ Thousand),17998468.2,1.6359
United Kingdom,2013,Export,  All Products,Export (US$ Thousand),548041853.3,100
United Kingdom,2013,Export, Capital goods,Macro Export (US$ Thousand),132170730.6,32.9509
United Kingdom,2013,Export, Consumer goods,Macro Export (US$ Thousand),182896457,27.0822
United Kingdom,2013,Export, Intermediate goods,Macro Export (US$ Thousand),149420023.3,20.8797
United Kingdom,2013,Export, Raw materials,Macro Export (US$ Thousand),52173026.22,9.7612
United Kingdom,2013,Export,Other,Macro Export (US$ Thousand),31381616.21,9.326
United Kingdom,2013,Export,Animal,Micro Export (US$ Thousand),7200575.69,1.8525
United Kingdom,2013,Export,Chemicals,Micro Export (US$ Thousand),65958624.91,10.3241
United Kingdom,2013,Export,Food Products,Micro Export (US$ Thousand),20094260.09,2.8201
United Kingdom,2013,Export,Footwear,Micro Export (US$ Thousand),2178199.606,0.1145
United Kingdom,2013,Export,Fuels,Micro Export (US$ Thousand),62000948.57,9.4367
United Kingdom,2013,Export,Hides and Skins,Micro Export (US$ Thousand),1687791.21,0.3869
United Kingdom,2013,Export,Mach and Elec,Micro Export (US$ Thousand),100942574.7,23.6257
United Kingdom,2013,Export,Metals,Micro Export (US$ Thousand),27314964.82,5.0437
United Kingdom,2013,Export,Minerals,Micro Export (US$ Thousand),862698.29,0.6287
United Kingdom,2013,Export,Miscellaneous,Micro Export (US$ Thousand),63639404.66,17.2128
United Kingdom,2013,Export,Plastic or Rubber,Micro Export (US$ Thousand),15473603.34,4.8254
United Kingdom,2013,Export,Stone and Glass,Micro Export (US$ Thousand),102511428.3,5.2309
United Kingdom,2013,Export,Textiles and Clothing,Micro Export (US$ Thousand),12246092.88,1.6985
United Kingdom,2013,Export,Transportation,Micro Export (US$ Thousand),52385199.6,9.5427
United Kingdom,2013,Export,Vegetable,Micro Export (US$ Thousand),4210841.307,4.6696
United Kingdom,2013,Export,Wood,Micro Export (US$ Thousand),9334645.33,2.5872
United Kingdom,2013,Import,  All Products,Import (US$ Thousand),657222527.9,100
United Kingdom,2013,Import, Capital goods,Macro Import (US$ Thousand),168185897.2,31.2524
United Kingdom,2013,Import, Consumer goods,Macro Import (US$ Thousand),263086297,35.1894
United Kingdom,2013,Import, Intermediate goods,Macro Import (US$ Thousand),117032257,15.0082
United Kingdom,2013,Import, Raw materials,Macro Import (US$ Thousand),82955134.43,15.4472
United Kingdom,2013,Import,Other,Macro Import (US$ Thousand),25962942.27,3.1028
United Kingdom,2013,Import,Animal,Micro Import (US$ Thousand),13957679.03,1.1285
United Kingdom,2013,Import,Chemicals,Micro Import (US$ Thousand),62074871.13,7.6174
United Kingdom,2013,Import,Food Products,Micro Import (US$ Thousand),33646083.13,2.3896
United Kingdom,2013,Import,Footwear,Micro Import (US$ Thousand),7163110.108,1.2824
United Kingdom,2013,Import,Fuels,Micro Import (US$ Thousand),88193719.37,16.7656
United Kingdom,2013,Import,Hides and Skins,Micro Import (US$ Thousand),3837821.963,0.6179
United Kingdom,2013,Import,Mach and Elec,Micro Import (US$ Thousand),137592035.2,26.4725
United Kingdom,2013,Import,Metals,Micro Import (US$ Thousand),30423313.49,4.9954
United Kingdom,2013,Import,Minerals,Micro Import (US$ Thousand),4666508.169,0.2686
United Kingdom,2013,Import,Miscellaneous,Micro Import (US$ Thousand),68412787.17,10.6987
United Kingdom,2013,Import,Plastic or Rubber,Micro Import (US$ Thousand),24976960.98,3.1728
United Kingdom,2013,Import,Stone and Glass,Micro Import (US$ Thousand),42291921.76,3.612
United Kingdom,2013,Import,Textiles and Clothing,Micro Import (US$ Thousand),32941742.41,4.7505
United Kingdom,2013,Import,Transportation,Micro Import (US$ Thousand),67660032.02,12.4389
United Kingdom,2013,Import,Vegetable,Micro Import (US$ Thousand),20349084.26,2.0182
United Kingdom,2013,Import,Wood,Micro Import (US$ Thousand),19034857.62,1.7709
United Kingdom,2014,Export,  All Products,Export (US$ Thousand),511145442.9,100
United Kingdom,2014,Export, Capital goods,Macro Export (US$ Thousand),139204822.3,33.0976
United Kingdom,2014,Export, Consumer goods,Macro Export (US$ Thousand),188071721.4,27.306
