reporter_name,_year,trade_flow,product_group,_indicator,total_dollars,total_perc
Canada,2010,Import, Consumer goods,Macro Import (US$ Thousand),137544129.7,35.0781
Canada,2010,Import, Intermediate goods,Macro Import (US$ Thousand),71617533.12,18.2647
Canada,2010,Import, Raw materials,Macro Import (US$ Thousand),43637823.82,11.129
Canada,2010,Import,Other,Macro Import (US$ Thousand),6267343.023,1.5984
Canada,2010,Import,Animal,Micro Import (US$ Thousand),4081415.339,1.0409
Canada,2010,Import,Chemicals,Micro Import (US$ Thousand),34617345.23,8.8285
Canada,2010,Import,Food Products,Micro Import (US$ Thousand),14771848.59,3.7673
Canada,2010,Import,Footwear,Micro Import (US$ Thousand),2313558.207,0.59
Canada,2010,Import,Fuels,Micro Import (US$ Thousand),39569739.43,10.0915
Canada,2010,Import,Hides and Skins,Micro Import (US$ Thousand),1479685.874,0.3774
Canada,2010,Import,Mach and Elec,Micro Import (US$ Thousand),96765915.08,24.6783
Canada,2010,Import,Metals,Micro Import (US$ Thousand),26663806.41,6.8001
Canada,2010,Import,Minerals,Micro Import (US$ Thousand),3669876.132,0.9359
Canada,2010,Import,Miscellaneous,Micro Import (US$ Thousand),31417494.58,8.0124
Canada,2010,Import,Plastic or Rubber,Micro Import (US$ Thousand),18922360.96,4.8258
Canada,2010,Import,Stone and Glass,Micro Import (US$ Thousand),17231822.06,4.3947
Canada,2010,Import,Textiles and Clothing,Micro Import (US$ Thousand),11881124.31,3.0301
Canada,2010,Import,Transportation,Micro Import (US$ Thousand),65910410.26,16.8092
Canada,2010,Import,Vegetable,Micro Import (US$ Thousand),10302511.7,2.6275
Canada,2010,Import,Wood,Micro Import (US$ Thousand),12509788.31,3.1904
Canada,2011,Export,  All Products,Export (US$ Thousand),450430007.6,100
Canada,2011,Export, Capital goods,Macro Export (US$ Thousand),71580184.56,15.8915
Canada,2011,Export, Consumer goods,Macro Export (US$ Thousand),120559671.2,26.7655
Canada,2011,Export, Intermediate goods,Macro Export (US$ Thousand),121364850,26.9442
Canada,2011,Export, Raw materials,Macro Export (US$ Thousand),123872646.5,27.501
Canada,2011,Export,Other,Macro Export (US$ Thousand),13052655.39,2.8978
Canada,2011,Export,Animal,Micro Export (US$ Thousand),10416097.12,2.3125
Canada,2011,Export,Chemicals,Micro Export (US$ Thousand),31019992.36,6.8868
Canada,2011,Export,Food Products,Micro Export (US$ Thousand),10581514.39,2.3492
Canada,2011,Export,Footwear,Micro Export (US$ Thousand),349200.986,0.0775
Canada,2011,Export,Fuels,Micro Export (US$ Thousand),116062698.4,25.7671
Canada,2011,Export,Hides and Skins,Micro Export (US$ Thousand),1102717.706,0.2448
Canada,2011,Export,Mach and Elec,Micro Export (US$ Thousand),46815245.97,10.3935
Canada,2011,Export,Metals,Micro Export (US$ Thousand),37198332.07,8.2584
Canada,2011,Export,Minerals,Micro Export (US$ Thousand),10585064.42,2.35
Canada,2011,Export,Miscellaneous,Micro Export (US$ Thousand),25649451.1,5.6944
Canada,2011,Export,Plastic or Rubber,Micro Export (US$ Thousand),16305958.15,3.6201
Canada,2011,Export,Stone and Glass,Micro Export (US$ Thousand),26453359.78,5.8729
Canada,2011,Export,Textiles and Clothing,Micro Export (US$ Thousand),3250634.799,0.7217
Canada,2011,Export,Transportation,Micro Export (US$ Thousand),63407247.36,14.077
Canada,2011,Export,Vegetable,Micro Export (US$ Thousand),23558857.26,5.2303
Canada,2011,Export,Wood,Micro Export (US$ Thousand),27673635.74,6.1438
Canada,2011,Import,  All Products,Import (US$ Thousand),450579509.1,100
Canada,2011,Import, Capital goods,Macro Import (US$ Thousand),151820072.8,33.6944
Canada,2011,Import, Consumer goods,Macro Import (US$ Thousand),154809258.4,34.3578
Canada,2011,Import, Intermediate goods,Macro Import (US$ Thousand),83682047.07,18.5721
Canada,2011,Import, Raw materials,Macro Import (US$ Thousand),53051980.85,11.7742
Canada,2011,Import,Other,Macro Import (US$ Thousand),7216149.946,1.6015
Canada,2011,Import,Animal,Micro Import (US$ Thousand),4879488.899,1.0829
Canada,2011,Import,Chemicals,Micro Import (US$ Thousand),37532046.15,8.3297
Canada,2011,Import,Food Products,Micro Import (US$ Thousand),16972522.81,3.7668
Canada,2011,Import,Footwear,Micro Import (US$ Thousand),2603682.201,0.5779
Canada,2011,Import,Fuels,Micro Import (US$ Thousand),53260063.55,11.8203
Canada,2011,Import,Hides and Skins,Micro Import (US$ Thousand),1694970.486,0.3762
Canada,2011,Import,Mach and Elec,Micro Import (US$ Thousand),109725598.6,24.3521
Canada,2011,Import,Metals,Micro Import (US$ Thousand),30643354.42,6.8009
Canada,2011,Import,Minerals,Micro Import (US$ Thousand),4593385.928,1.0194
Canada,2011,Import,Miscellaneous,Micro Import (US$ Thousand),34296568.31,7.6117
Canada,2011,Import,Plastic or Rubber,Micro Import (US$ Thousand),21745347.46,4.8261
Canada,2011,Import,Stone and Glass,Micro Import (US$ Thousand),22484913.13,4.9902
Canada,2011,Import,Textiles and Clothing,Micro Import (US$ Thousand),13379960.73,2.9695
Canada,2011,Import,Transportation,Micro Import (US$ Thousand),72450166.01,16.0793
Canada,2011,Import,Vegetable,Micro Import (US$ Thousand),11772041.61,2.6126
Canada,2011,Import,Wood,Micro Import (US$ Thousand),12545398.86,2.7843
Canada,2012,Export,  All Products,Export (US$ Thousand),454098967.5,100
Canada,2012,Export, Capital goods,Macro Export (US$ Thousand),73664767.85,16.2222
Canada,2012,Export, Consumer goods,Macro Export (US$ Thousand),125608547.2,27.6611
Canada,2012,Export, Intermediate goods,Macro Export (US$ Thousand),112648132.6,24.807
Canada,2012,Export, Raw materials,Macro Export (US$ Thousand),128594667.7,28.3186
Canada,2012,Export,Other,Macro Export (US$ Thousand),13582852.13,2.9911
Canada,2012,Export,Animal,Micro Export (US$ Thousand),10479525.9,2.3078
Canada,2012,Export,Chemicals,Micro Export (US$ Thousand),28660869.63,6.3116
Canada,2012,Export,Food Products,Micro Export (US$ Thousand),11460851.69,2.5239
Canada,2012,Export,Footwear,Micro Export (US$ Thousand),337373.579,0.0743
Canada,2012,Export,Fuels,Micro Export (US$ Thousand),116414784.8,25.6364
Canada,2012,Export,Hides and Skins,Micro Export (US$ Thousand),1254318.782,0.2762
Canada,2012,Export,Mach and Elec,Micro Export (US$ Thousand),47795737.56,10.5254
Canada,2012,Export,Metals,Micro Export (US$ Thousand),33942544.52,7.4747
Canada,2012,Export,Minerals,Micro Export (US$ Thousand),10235470.72,2.254
Canada,2012,Export,Miscellaneous,Micro Export (US$ Thousand),25975521,5.7202
Canada,2012,Export,Plastic or Rubber,Micro Export (US$ Thousand),16295326.66,3.5885
Canada,2012,Export,Stone and Glass,Micro Export (US$ Thousand),23279638.36,5.1266
Canada,2012,Export,Textiles and Clothing,Micro Export (US$ Thousand),3247173.638,0.7151
Canada,2012,Export,Transportation,Micro Export (US$ Thousand),72423349.56,15.9488
Canada,2012,Export,Vegetable,Micro Export (US$ Thousand),25444427.38,5.6033
Canada,2012,Export,Wood,Micro Export (US$ Thousand),26852053.75,5.9133
Canada,2012,Import,  All Products,Import (US$ Thousand),462366181.4,100
