reporter_name,_year,trade_flow,product_group,_indicator,total_dollars,total_perc
Japan,2014,Import,Other,Macro Import (US$ Thousand),10460788.5,1.288
Japan,2014,Import,Animal,Micro Import (US$ Thousand),23841365.1,2.9355
Japan,2014,Import,Chemicals,Micro Import (US$ Thousand),55068657.26,6.7803
Japan,2014,Import,Food Products,Micro Import (US$ Thousand),25109994.09,3.0917
Japan,2014,Import,Footwear,Micro Import (US$ Thousand),6888851.455,0.8482
Japan,2014,Import,Fuels,Micro Import (US$ Thousand),262106100,32.2717
Japan,2014,Import,Hides and Skins,Micro Import (US$ Thousand),6224770.296,0.7664
Japan,2014,Import,Mach and Elec,Micro Import (US$ Thousand),162631006.1,20.0239
Japan,2014,Import,Metals,Micro Import (US$ Thousand),35594911.9,4.3826
Japan,2014,Import,Minerals,Micro Import (US$ Thousand),31972041.59,3.9365
Japan,2014,Import,Miscellaneous,Micro Import (US$ Thousand),57045848.82,7.0238
Japan,2014,Import,Plastic or Rubber,Micro Import (US$ Thousand),20514643.7,2.5259
Japan,2014,Import,Stone and Glass,Micro Import (US$ Thousand),15654659.1,1.9275
Japan,2014,Import,Textiles and Clothing,Micro Import (US$ Thousand),38688608.29,4.7635
Japan,2014,Import,Transportation,Micro Import (US$ Thousand),29280830.06,3.6052
Japan,2014,Import,Vegetable,Micro Import (US$ Thousand),23127896.06,2.8476
Japan,2014,Import,Wood,Micro Import (US$ Thousand),18434568,2.2698
Japan,2015,Export,  All Products,Export (US$ Thousand),624873508.1,100
Japan,2015,Export, Capital goods,Macro Export (US$ Thousand),292142399.2,46.7522
Japan,2015,Export, Consumer goods,Macro Export (US$ Thousand),157034395.3,25.1306
Japan,2015,Export, Intermediate goods,Macro Export (US$ Thousand),130393144,20.8671
Japan,2015,Export, Raw materials,Macro Export (US$ Thousand),8267291.529,1.323
Japan,2015,Export,Other,Macro Export (US$ Thousand),37036278.04,5.9271
Japan,2015,Export,Animal,Micro Export (US$ Thousand),1584807.098,0.2536
Japan,2015,Export,Chemicals,Micro Export (US$ Thousand),46913611.58,7.5077
Japan,2015,Export,Food Products,Micro Export (US$ Thousand),2978767.056,0.4767
Japan,2015,Export,Footwear,Micro Export (US$ Thousand),169197.425,0.0271
Japan,2015,Export,Fuels,Micro Export (US$ Thousand),11380089.46,1.8212
Japan,2015,Export,Hides and Skins,Micro Export (US$ Thousand),246609.734,0.0395
Japan,2015,Export,Mach and Elec,Micro Export (US$ Thousand),206314153.4,33.0169
Japan,2015,Export,Metals,Micro Export (US$ Thousand),53476705.08,8.558
Japan,2015,Export,Minerals,Micro Export (US$ Thousand),905266.368,0.1449
Japan,2015,Export,Miscellaneous,Micro Export (US$ Thousand),85776791.44,13.7271
Japan,2015,Export,Plastic or Rubber,Micro Export (US$ Thousand),32833845.9,5.2545
Japan,2015,Export,Stone and Glass,Micro Export (US$ Thousand),16703006.17,2.673
Japan,2015,Export,Textiles and Clothing,Micro Export (US$ Thousand),7835575.927,1.2539
Japan,2015,Export,Transportation,Micro Export (US$ Thousand),151516384.2,24.2475
Japan,2015,Export,Vegetable,Micro Export (US$ Thousand),855573.357,0.1369
Japan,2015,Export,Wood,Micro Export (US$ Thousand),5383123.933,0.8615
Japan,2015,Import,  All Products,Import (US$ Thousand),625568420.7,100
Japan,2015,Import, Capital goods,Macro Import (US$ Thousand),165431923.5,26.4451
Japan,2015,Import, Consumer goods,Macro Import (US$ Thousand),226871324.3,36.2664
Japan,2015,Import, Intermediate goods,Macro Import (US$ Thousand),94775562.87,15.1503
Japan,2015,Import, Raw materials,Macro Import (US$ Thousand),127793796.2,20.4284
Japan,2015,Import,Other,Macro Import (US$ Thousand),10695813.84,1.7098
Japan,2015,Import,Animal,Micro Import (US$ Thousand),21244452.11,3.396
Japan,2015,Import,Chemicals,Micro Import (US$ Thousand),55692875.4,8.9028
Japan,2015,Import,Food Products,Micro Import (US$ Thousand),22728688.07,3.6333
Japan,2015,Import,Footwear,Micro Import (US$ Thousand),6526452.772,1.0433
Japan,2015,Import,Fuels,Micro Import (US$ Thousand),128287250.8,20.5073
